File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13Q1_061__250m_16_days_NDVI_doy2007193000000_aid0012,_250m_16_days_NDVI,aid0012,2007-07-12,1438373.0,-0.2,0.937,"(-0.2,0.937)",0.4656783,0.095691,0.0091568,0.5192,0.6687,0.4685,0.27,0.4195
MOD13Q1_061__250m_16_days_NDVI_doy2007209000000_aid0012,_250m_16_days_NDVI,aid0012,2007-07-28,1437319.0,-0.2,0.9155,"(-0.2,0.9155)",0.4601453,0.0920569,0.0084745,0.511,0.6527,0.4643,0.2748,0.4165
MOD13Q1_061__250m_16_days_NDVI_doy2007225000000_aid0012,_250m_16_days_NDVI,aid0012,2007-08-13,1438404.0,-0.2,0.9045,"(-0.2,0.9045)",0.4739534,0.0977468,0.0095544,0.5317,0.6926,0.4791,0.2635,0.4244
MOD13Q1_061__250m_16_days_NDVI_doy2007241000000_aid0012,_250m_16_days_NDVI,aid0012,2007-08-29,1440376.0,-0.2,0.9833,"(-0.2,0.9833)",0.4773778,0.0991863,0.0098379,0.5369,0.7035,0.482,0.2592,0.4258
MOD13Q1_061__250m_16_days_NDVI_doy2007257000000_aid0012,_250m_16_days_NDVI,aid0012,2007-09-14,1439869.0,-0.2,0.9417,"(-0.2,0.9417)",0.6007727,0.132255,0.0174914,0.6855,0.8961,0.6256,0.3345,0.5451
MOD13Q1_061__250m_16_days_NDVI_doy2007273000000_aid0012,_250m_16_days_NDVI,aid0012,2007-09-30,1439984.0,-0.2,0.9945,"(-0.2,0.9945)",0.661059,0.1360001,0.018496,0.7477,0.9506,0.6927,0.4095,0.6124
MOD13Q1_061__250m_16_days_NDVI_doy2007289000000_aid0012,_250m_16_days_NDVI,aid0012,2007-10-16,1440888.0,-0.2,0.9821,"(-0.2,0.9821)",0.715457,0.1335761,0.0178426,0.7972,0.956,0.7484,0.499,0.6779
MOD13Q1_061__250m_16_days_NDVI_doy2007305000000_aid0012,_250m_16_days_NDVI,aid0012,2007-11-01,1439880.0,-0.2,0.9823,"(-0.2,0.9823)",0.6820326,0.1324614,0.017546,0.764725,0.9302,0.7145,0.4552,0.6409
MOD13Q1_061__250m_16_days_NDVI_doy2007321000000_aid0012,_250m_16_days_NDVI,aid0012,2007-11-17,1440187.0,-0.2,0.994,"(-0.2,0.994)",0.6744098,0.1287011,0.016564,0.7564,0.9437,0.7033,0.4379,0.629
MOD13Q1_061__250m_16_days_NDVI_doy2007337000000_aid0012,_250m_16_days_NDVI,aid0012,2007-12-03,1440049.0,-0.2,0.9884,"(-0.2,0.9884)",0.5923309,0.1076648,0.0115917,0.663,0.843,0.6099,0.363,0.543
MOD13Q1_061__250m_16_days_NDVI_doy2007353000000_aid0012,_250m_16_days_NDVI,aid0012,2007-12-19,1440152.0,-0.2,0.9839,"(-0.2,0.9839)",0.5362806,0.1086433,0.0118034,0.6066,0.8025,0.5453,0.2801,0.476
MOD13Q1_061__250m_16_days_NDVI_doy2000049000000_aid0013,_250m_16_days_NDVI,aid0013,2000-02-18,1913368.0,-0.2,0.9488,"(-0.2,0.9488)",0.6669544,0.1203811,0.0144916,0.7449,0.9325,0.6916,0.4319,0.6197
MOD13Q1_061__250m_16_days_NDVI_doy2000065000000_aid0013,_250m_16_days_NDVI,aid0013,2000-03-05,1912515.0,-0.2,0.9563,"(-0.2,0.9563)",0.6869891,0.1124481,0.0126446,0.7612,0.9385,0.7077,0.4592,0.6404
MOD13Q1_061__250m_16_days_NDVI_doy2000081000000_aid0013,_250m_16_days_NDVI,aid0013,2000-03-21,1912433.0,-0.1991,0.9904,"(-0.1991,0.9904)",0.6563158,0.1158623,0.0134241,0.7321,0.9145,0.679,0.4281,0.6105
MOD13Q1_061__250m_16_days_NDVI_doy2000097000000_aid0013,_250m_16_days_NDVI,aid0013,2000-04-06,1912260.0,-0.2,0.9919,"(-0.2,0.9919)",0.6199513,0.1267897,0.0160756,0.7092,0.9382,0.6458,0.3262,0.556
MOD13Q1_061__250m_16_days_NDVI_doy2000113000000_aid0013,_250m_16_days_NDVI,aid0013,2000-04-22,1913371.0,-0.2,0.9313,"(-0.2,0.9313)",0.5915349,0.1377341,0.0189707,0.6929,0.9313,0.6235,0.2384,0.5111
MOD13Q1_061__250m_16_days_NDVI_doy2000129000000_aid0013,_250m_16_days_NDVI,aid0013,2000-05-08,1912516.0,-0.2,0.9829,"(-0.2,0.9829)",0.5736803,0.1376404,0.0189449,0.6761,0.9534,0.6004,0.2079,0.4888
MOD13Q1_061__250m_16_days_NDVI_doy2000145000000_aid0013,_250m_16_days_NDVI,aid0013,2000-05-24,1912841.0,-0.2,0.995,"(-0.2,0.995)",0.5660919,0.1321001,0.0174504,0.6613,0.9209,0.5873,0.2261,0.4872
MOD13Q1_061__250m_16_days_NDVI_doy2000161000000_aid0013,_250m_16_days_NDVI,aid0013,2000-06-09,1913925.0,-0.2,0.9982,"(-0.2,0.9982)",0.5515875,0.1311508,0.0172005,0.6464,0.9101,0.5721,0.2067,0.4705
MOD13Q1_061__250m_16_days_NDVI_doy2000177000000_aid0013,_250m_16_days_NDVI,aid0013,2000-06-25,1913056.0,-0.2,0.9205,"(-0.2,0.9205)",0.5477076,0.1276675,0.016299,0.6369,0.8817,0.5666,0.2289,0.4737
MOD13Q1_061__250m_16_days_NDVI_doy2000193000000_aid0013,_250m_16_days_NDVI,aid0013,2000-07-11,1912641.0,-0.2,0.9897,"(-0.2,0.9897)",0.5409948,0.1210937,0.0146637,0.6238,0.8515,0.5574,0.2443,0.472
MOD13Q1_061__250m_16_days_NDVI_doy2000209000000_aid0013,_250m_16_days_NDVI,aid0013,2000-07-27,1911649.0,-0.1996,0.9271,"(-0.1996,0.9271)",0.4889348,0.1143359,0.0130727,0.5683,0.799,0.5008,0.1839,0.4145
MOD13Q1_061__250m_16_days_NDVI_doy2000225000000_aid0013,_250m_16_days_NDVI,aid0013,2000-08-12,1914061.0,-0.2,0.9969,"(-0.2,0.9969)",0.5048352,0.1257008,0.0158007,0.5924,0.8308,0.5222,0.1949,0.4334
MOD13Q1_061__250m_16_days_NDVI_doy2000241000000_aid0013,_250m_16_days_NDVI,aid0013,2000-08-28,1912971.0,-0.2,0.9166,"(-0.2,0.9166)",0.5227813,0.109522,0.0119951,0.5948,0.7973,0.5299,0.2573,0.4598
MOD13Q1_061__250m_16_days_NDVI_doy2000257000000_aid0013,_250m_16_days_NDVI,aid0013,2000-09-13,1912903.0,-0.2,0.9824,"(-0.2,0.9824)",0.5795217,0.1182734,0.0139886,0.6588,0.8778,0.5924,0.2938,0.5128
MOD13Q1_061__250m_16_days_NDVI_doy2000273000000_aid0013,_250m_16_days_NDVI,aid0013,2000-09-29,1913612.0,-0.2,0.9766,"(-0.2,0.9766)",0.6291344,0.1323737,0.0175228,0.7166,0.9494,0.6451,0.3251,0.56
MOD13Q1_061__250m_16_days_NDVI_doy2000289000000_aid0013,_250m_16_days_NDVI,aid0013,2000-10-15,1914045.0,-0.2,0.9977,"(-0.2,0.9977)",0.6905434,0.1262583,0.0159412,0.7719,0.9695,0.714,0.4349,0.6371
MOD13Q1_061__250m_16_days_NDVI_doy2000305000000_aid0013,_250m_16_days_NDVI,aid0013,2000-10-31,1913084.0,-0.2,0.9989,"(-0.2,0.9989)",0.6924032,0.1415595,0.0200391,0.7879,0.9989,0.7233,0.4004,0.6329
MOD13Q1_061__250m_16_days_NDVI_doy2000321000000_aid0013,_250m_16_days_NDVI,aid0013,2000-11-16,1913160.0,-0.2,0.9433,"(-0.2,0.9433)",0.6732865,0.1381649,0.0190895,0.7702,0.9433,0.7034,0.3685,0.6095
MOD13Q1_061__250m_16_days_NDVI_doy2000337000000_aid0013,_250m_16_days_NDVI,aid0013,2000-12-02,1913471.0,-0.2,0.9273,"(-0.2,0.9273)",0.6072389,0.1264376,0.0159865,0.6995,0.9273,0.6277,0.286,0.5341
MOD13Q1_061__250m_16_days_NDVI_doy2000353000000_aid0013,_250m_16_days_NDVI,aid0013,2000-12-18,1913592.0,-0.2,0.9227,"(-0.2,0.9227)",0.5062816,0.1183323,0.0140025,0.5953,0.8517,0.5167,0.1678,0.4243
MOD13Q1_061__250m_16_days_NDVI_doy2001001000000_aid0013,_250m_16_days_NDVI,aid0013,2001-01-01,1913911.0,-0.2,0.9955,"(-0.2,0.9955)",0.5025545,0.1323142,0.017507,0.6028,0.8969,0.5154,0.1073,0.4046
MOD13Q1_061__250m_16_days_NDVI_doy2001017000000_aid0013,_250m_16_days_NDVI,aid0013,2001-01-17,1913926.0,-0.2,0.9774,"(-0.2,0.9774)",0.5883076,0.1306465,0.0170685,0.6811,0.929,0.6082,0.2521,0.5095
MOD13Q1_061__250m_16_days_NDVI_doy2001033000000_aid0013,_250m_16_days_NDVI,aid0013,2001-02-02,1912844.0,-0.2,0.9704,"(-0.2,0.9704)",0.6132342,0.1240099,0.0153785,0.6992,0.9356,0.6279,0.305,0.5415
MOD13Q1_061__250m_16_days_NDVI_doy2001049000000_aid0013,_250m_16_days_NDVI,aid0013,2001-02-18,1912971.0,-0.1998,0.9581,"(-0.1998,0.9581)",0.5515385,0.1229253,0.0151106,0.635,0.8772,0.559,0.2313,0.4735
MOD13Q1_061__250m_16_days_NDVI_doy2001065000000_aid0013,_250m_16_days_NDVI,aid0013,2001-03-06,1912935.0,-0.2,0.9616,"(-0.2,0.9616)",0.6654819,0.120814,0.014596,0.7451,0.9321,0.6929,0.4236,0.6165
MOD13Q1_061__250m_16_days_NDVI_doy2001081000000_aid0013,_250m_16_days_NDVI,aid0013,2001-03-22,1912670.0,-0.2,0.9887,"(-0.2,0.9887)",0.6626738,0.1162594,0.0135162,0.7378,0.9161,0.6882,0.4406,0.6189
MOD13Q1_061__250m_16_days_NDVI_doy2001097000000_aid0013,_250m_16_days_NDVI,aid0013,2001-04-07,1912781.0,-0.2,0.9964,"(-0.2,0.9964)",0.6455876,0.1290271,0.016648,0.7353,0.9468,0.6809,0.3603,0.5853
MOD13Q1_061__250m_16_days_NDVI_doy2001113000000_aid0013,_250m_16_days_NDVI,aid0013,2001-04-23,1913133.0,-0.2,0.9904,"(-0.2,0.9904)",0.6033601,0.1387818,0.0192604,0.7014,0.9511,0.6413,0.2744,0.5306
MOD13Q1_061__250m_16_days_NDVI_doy2001129000000_aid0013,_250m_16_days_NDVI,aid0013,2001-05-09,1911900.0,-0.2,0.9952,"(-0.2,0.9952)",0.5435069,0.1286772,0.0165578,0.6311,0.8753,0.5673,0.2241,0.4683
MOD13Q1_061__250m_16_days_NDVI_doy2001145000000_aid0013,_250m_16_days_NDVI,aid0013,2001-05-25,1912635.0,-0.2,0.993,"(-0.2,0.993)",0.5609933,0.1276054,0.0162831,0.6464,0.8786,0.583,0.2594,0.4916
MOD13Q1_061__250m_16_days_NDVI_doy2001161000000_aid0013,_250m_16_days_NDVI,aid0013,2001-06-10,1908421.0,-0.2,0.9986,"(-0.2,0.9986)",0.3739255,0.1976004,0.0390459,0.5323,0.9986,0.3762,-0.2,0.2166
MOD13Q1_061__250m_16_days_NDVI_doy2001177000000_aid0013,_250m_16_days_NDVI,aid0013,2001-06-26,1914955.0,-0.2,0.9886,"(-0.2,0.9886)",0.5279668,0.1243831,0.0154712,0.6117,0.8405,0.5494,0.2302,0.4591
MOD13Q1_061__250m_16_days_NDVI_doy2001193000000_aid0013,_250m_16_days_NDVI,aid0013,2001-07-12,1911824.0,-0.2,0.9835,"(-0.2,0.9835)",0.5452878,0.1209665,0.0146329,0.6268,0.8471,0.5661,0.2596,0.4799
MOD13Q1_061__250m_16_days_NDVI_doy2001209000000_aid0013,_250m_16_days_NDVI,aid0013,2001-07-28,1912416.0,-0.2,0.9356,"(-0.2,0.9356)",0.5303138,0.122639,0.0150403,0.6154,0.8517,0.5504,0.2214,0.4578
MOD13Q1_061__250m_16_days_NDVI_doy2001225000000_aid0013,_250m_16_days_NDVI,aid0013,2001-08-13,1911837.0,-0.2,0.9341,"(-0.2,0.9341)",0.5832105,0.1234319,0.0152354,0.6675,0.8949,0.6023,0.2885,0.5159
MOD13Q1_061__250m_16_days_NDVI_doy2001241000000_aid0013,_250m_16_days_NDVI,aid0013,2001-08-29,1912143.0,-0.2,0.9961,"(-0.2,0.9961)",0.597389,0.1231429,0.0151642,0.6781,0.887,0.6172,0.3299,0.5388
MOD13Q1_061__250m_16_days_NDVI_doy2001257000000_aid0013,_250m_16_days_NDVI,aid0013,2001-09-14,1913602.0,-0.2,0.9988,"(-0.2,0.9988)",0.5999773,0.1188756,0.0141314,0.6758,0.8726,0.6187,0.3478,0.5446
MOD13Q1_061__250m_16_days_NDVI_doy2001273000000_aid0013,_250m_16_days_NDVI,aid0013,2001-09-30,1913747.0,-0.2,0.9992,"(-0.2,0.9992)",0.6443075,0.1449584,0.0210129,0.7382,0.9789,0.6676,0.337,0.5777
MOD13Q1_061__250m_16_days_NDVI_doy2001289000000_aid0013,_250m_16_days_NDVI,aid0013,2001-10-16,1912304.0,-0.2,0.9979,"(-0.2,0.9979)",0.7151518,0.124238,0.0154351,0.7901,0.9641,0.7369,0.4954,0.6722
MOD13Q1_061__250m_16_days_NDVI_doy2001305000000_aid0013,_250m_16_days_NDVI,aid0013,2001-11-01,1913018.0,-0.2,0.9961,"(-0.2,0.9961)",0.7080207,0.1277635,0.0163235,0.7878,0.9737,0.7337,0.4778,0.6638
MOD13Q1_061__250m_16_days_NDVI_doy2001321000000_aid0013,_250m_16_days_NDVI,aid0013,2001-11-17,1913402.0,-0.2,0.9923,"(-0.2,0.9923)",0.6805136,0.128392,0.0164845,0.7639,0.9566,0.7126,0.4417,0.635
MOD13Q1_061__250m_16_days_NDVI_doy2001337000000_aid0013,_250m_16_days_NDVI,aid0013,2001-12-03,1913670.0,-0.2,0.9905,"(-0.2,0.9905)",0.623102,0.122778,0.0150744,0.7098,0.9238,0.6512,0.3416,0.5625
MOD13Q1_061__250m_16_days_NDVI_doy2001353000000_aid0013,_250m_16_days_NDVI,aid0013,2001-12-19,1913436.0,-0.2,0.9959,"(-0.2,0.9959)",0.5483316,0.1290885,0.0166638,0.6477,0.9128,0.5668,0.179,0.4602
MOD13Q1_061__250m_16_days_NDVI_doy2002001000000_aid0013,_250m_16_days_NDVI,aid0013,2002-01-01,1913551.0,-0.2,0.9936,"(-0.2,0.9936)",0.5856496,0.1458639,0.0212763,0.6968,0.9936,0.613,0.1721,0.4869
MOD13Q1_061__250m_16_days_NDVI_doy2002017000000_aid0013,_250m_16_days_NDVI,aid0013,2002-01-17,1912830.0,-0.2,0.999,"(-0.2,0.999)",0.6164867,0.1281568,0.0164242,0.7054,0.9466,0.6359,0.2979,0.5424
MOD13Q1_061__250m_16_days_NDVI_doy2002033000000_aid0013,_250m_16_days_NDVI,aid0013,2002-02-02,1912924.0,-0.2,0.9816,"(-0.2,0.9816)",0.6161292,0.1287122,0.0165668,0.707,0.955,0.6382,0.291,0.5406
MOD13Q1_061__250m_16_days_NDVI_doy2002049000000_aid0013,_250m_16_days_NDVI,aid0013,2002-02-18,1913104.0,-0.1997,0.993,"(-0.1997,0.993)",0.598219,0.1183577,0.0140085,0.6792,0.9027,0.6162,0.3067,0.5302
MOD13Q1_061__250m_16_days_NDVI_doy2002065000000_aid0013,_250m_16_days_NDVI,aid0013,2002-03-06,1913070.0,-0.2,0.9975,"(-0.2,0.9975)",0.631213,0.1183874,0.0140156,0.7057,0.8965,0.6541,0.3877,0.5785
MOD13Q1_061__250m_16_days_NDVI_doy2002081000000_aid0013,_250m_16_days_NDVI,aid0013,2002-03-22,1911855.0,-0.2,0.9977,"(-0.2,0.9977)",0.6321178,0.1181823,0.0139671,0.7081,0.8944,0.6545,0.3976,0.5839
MOD13Q1_061__250m_16_days_NDVI_doy2002097000000_aid0013,_250m_16_days_NDVI,aid0013,2002-04-07,1913032.0,-0.2,0.9513,"(-0.2,0.9513)",0.6456655,0.118963,0.0141522,0.724,0.9145,0.6695,0.4058,0.5967
MOD13Q1_061__250m_16_days_NDVI_doy2002113000000_aid0013,_250m_16_days_NDVI,aid0013,2002-04-23,1912685.0,-0.2,0.9866,"(-0.2,0.9866)",0.6059845,0.1253656,0.0157165,0.6905,0.9043,0.6322,0.334,0.5479
MOD13Q1_061__250m_16_days_NDVI_doy2002129000000_aid0013,_250m_16_days_NDVI,aid0013,2002-05-09,1911316.0,-0.1992,0.9722,"(-0.1992,0.9722)",0.5914688,0.1254367,0.0157344,0.6765,0.8945,0.618,0.313,0.5311
MOD13Q1_061__250m_16_days_NDVI_doy2002145000000_aid0013,_250m_16_days_NDVI,aid0013,2002-05-25,1912310.0,-0.2,0.9469,"(-0.2,0.9469)",0.5931818,0.12595,0.0158634,0.6783,0.8956,0.6201,0.3161,0.5334
MOD13Q1_061__250m_16_days_NDVI_doy2002161000000_aid0013,_250m_16_days_NDVI,aid0013,2002-06-10,1912204.0,-0.2,0.9354,"(-0.2,0.9354)",0.567115,0.125933,0.0158591,0.6534,0.8812,0.5923,0.2737,0.5015
MOD13Q1_061__250m_16_days_NDVI_doy2002177000000_aid0013,_250m_16_days_NDVI,aid0013,2002-06-26,1912271.0,-0.2,0.9061,"(-0.2,0.9061)",0.5162426,0.1123547,0.0126236,0.5933,0.8018,0.5355,0.2458,0.4543
MOD13Q1_061__250m_16_days_NDVI_doy2002193000000_aid0013,_250m_16_days_NDVI,aid0013,2002-07-12,1912623.0,-0.2,0.8907,"(-0.2,0.8907)",0.4943317,0.1107208,0.0122591,0.5702,0.7818,0.511,0.2175,0.4291
MOD13Q1_061__250m_16_days_NDVI_doy2002209000000_aid0013,_250m_16_days_NDVI,aid0013,2002-07-28,1912255.0,-0.2,0.9091,"(-0.2,0.9091)",0.4983249,0.1127681,0.0127166,0.5764,0.7955,0.5151,0.2112,0.4303
MOD13Q1_061__250m_16_days_NDVI_doy2002225000000_aid0013,_250m_16_days_NDVI,aid0013,2002-08-13,1912277.0,-0.2,0.9873,"(-0.2,0.9873)",0.5158043,0.1226704,0.015048,0.6031,0.8482,0.5327,0.1946,0.4397
MOD13Q1_061__250m_16_days_NDVI_doy2002241000000_aid0013,_250m_16_days_NDVI,aid0013,2002-08-29,1913043.0,-0.2,0.9981,"(-0.2,0.9981)",0.5693431,0.1274649,0.0162473,0.6584,0.8952,0.5936,0.2637,0.5005
MOD13Q1_061__250m_16_days_NDVI_doy2002257000000_aid0013,_250m_16_days_NDVI,aid0013,2002-09-14,1911539.0,-0.2,0.9535,"(-0.2,0.9535)",0.625729,0.1197865,0.0143488,0.7026,0.9004,0.6441,0.3729,0.5707
MOD13Q1_061__250m_16_days_NDVI_doy2002273000000_aid0013,_250m_16_days_NDVI,aid0013,2002-09-30,1913460.0,-0.1991,0.9858,"(-0.1991,0.9858)",0.6649333,0.1222055,0.0149342,0.7441,0.9365,0.6893,0.4229,0.6156
MOD13Q1_061__250m_16_days_NDVI_doy2002289000000_aid0013,_250m_16_days_NDVI,aid0013,2002-10-16,1913023.0,-0.2,0.9401,"(-0.2,0.9401)",0.6922708,0.1331855,0.0177384,0.7769,0.9401,0.7196,0.4442,0.6438
MOD13Q1_061__250m_16_days_NDVI_doy2002305000000_aid0013,_250m_16_days_NDVI,aid0013,2002-11-01,1913669.0,-0.1994,0.9921,"(-0.1994,0.9921)",0.6747342,0.1413822,0.0199889,0.7679,0.9615,0.7096,0.4094,0.6245
MOD13Q1_061__250m_16_days_NDVI_doy2002321000000_aid0013,_250m_16_days_NDVI,aid0013,2002-11-17,1913591.0,-0.199,0.9913,"(-0.199,0.9913)",0.6488711,0.1319656,0.0174149,0.741,0.9609,0.6798,0.368,0.5918
MOD13Q1_061__250m_16_days_NDVI_doy2002337000000_aid0013,_250m_16_days_NDVI,aid0013,2002-12-03,1914105.0,-0.2,0.9976,"(-0.2,0.9976)",0.62858,0.123395,0.0152263,0.7173,0.9429,0.6534,0.3361,0.5648
MOD13Q1_061__250m_16_days_NDVI_doy2002353000000_aid0013,_250m_16_days_NDVI,aid0013,2002-12-19,1913437.0,-0.2,0.9955,"(-0.2,0.9955)",0.5890325,0.1357462,0.018427,0.688,0.9469,0.6202,0.2513,0.5133
MOD13Q1_061__250m_16_days_NDVI_doy2003001000000_aid0013,_250m_16_days_NDVI,aid0013,2003-01-01,1912721.0,-0.2,0.9821,"(-0.2,0.9821)",0.5858953,0.1252647,0.0156912,0.6687,0.891,0.6116,0.2982,0.5205
MOD13Q1_061__250m_16_days_NDVI_doy2003017000000_aid0013,_250m_16_days_NDVI,aid0013,2003-01-17,1913300.0,-0.2,0.988,"(-0.2,0.988)",0.595756,0.1201836,0.0144441,0.6763,0.8963,0.6162,0.3096,0.5296
MOD13Q1_061__250m_16_days_NDVI_doy2003033000000_aid0013,_250m_16_days_NDVI,aid0013,2003-02-02,1912619.0,-0.2,0.9972,"(-0.2,0.9972)",0.5985915,0.1335798,0.0178436,0.6996,0.9808,0.6204,0.2251,0.5098
MOD13Q1_061__250m_16_days_NDVI_doy2003049000000_aid0013,_250m_16_days_NDVI,aid0013,2003-02-18,1912685.0,-0.2,0.9339,"(-0.2,0.9339)",0.6289471,0.1247851,0.0155713,0.7196,0.9339,0.6502,0.3164,0.5583
MOD13Q1_061__250m_16_days_NDVI_doy2003065000000_aid0013,_250m_16_days_NDVI,aid0013,2003-03-06,1911626.0,-0.2,0.996,"(-0.2,0.996)",0.6465497,0.1289302,0.016623,0.7417,0.986,0.6705,0.3242,0.5747
MOD13Q1_061__250m_16_days_NDVI_doy2003081000000_aid0013,_250m_16_days_NDVI,aid0013,2003-03-22,1912111.0,-0.2,0.9808,"(-0.2,0.9808)",0.6177124,0.1329263,0.0176694,0.7214,0.9808,0.6407,0.2624,0.5378
MOD13Q1_061__250m_16_days_NDVI_doy2003097000000_aid0013,_250m_16_days_NDVI,aid0013,2003-04-07,1912861.0,-0.2,0.9986,"(-0.2,0.9986)",0.6006107,0.1235078,0.0152542,0.6894,0.9254,0.6295,0.2942,0.5313
MOD13Q1_061__250m_16_days_NDVI_doy2003113000000_aid0013,_250m_16_days_NDVI,aid0013,2003-04-23,1911580.0,-0.2,0.9858,"(-0.2,0.9858)",0.5812502,0.1297993,0.0168479,0.6711,0.9174,0.6138,0.2606,0.5069
MOD13Q1_061__250m_16_days_NDVI_doy2003129000000_aid0013,_250m_16_days_NDVI,aid0013,2003-05-09,1913121.0,-0.2,0.9879,"(-0.2,0.9879)",0.5411737,0.1270311,0.0161369,0.6274,0.8681,0.5652,0.2262,0.4669
MOD13Q1_061__250m_16_days_NDVI_doy2003145000000_aid0013,_250m_16_days_NDVI,aid0013,2003-05-25,1912090.0,-0.1997,0.9524,"(-0.1997,0.9524)",0.5370223,0.1253224,0.0157057,0.6197,0.8478,0.5543,0.2395,0.4676
MOD13Q1_061__250m_16_days_NDVI_doy2003161000000_aid0013,_250m_16_days_NDVI,aid0013,2003-06-10,1912251.0,-0.2,0.9219,"(-0.2,0.9219)",0.4943523,0.118066,0.0139396,0.57,0.7881,0.5071,0.2065,0.4246
MOD13Q1_061__250m_16_days_NDVI_doy2003177000000_aid0013,_250m_16_days_NDVI,aid0013,2003-06-26,1912595.0,-0.2,0.9949,"(-0.2,0.9949)",0.4973507,0.1207698,0.0145853,0.5751,0.804,0.5075,0.1936,0.4225
MOD13Q1_061__250m_16_days_NDVI_doy2003193000000_aid0013,_250m_16_days_NDVI,aid0013,2003-07-12,1912295.0,-0.2,0.9202,"(-0.2,0.9202)",0.478854,0.1136581,0.0129182,0.5502,0.7624,0.4856,0.1965,0.4087
MOD13Q1_061__250m_16_days_NDVI_doy2003209000000_aid0013,_250m_16_days_NDVI,aid0013,2003-07-28,1912823.0,-0.2,0.9957,"(-0.2,0.9957)",0.494523,0.1113417,0.012397,0.565,0.7714,0.5006,0.221,0.4274
MOD13Q1_061__250m_16_days_NDVI_doy2003225000000_aid0013,_250m_16_days_NDVI,aid0013,2003-08-13,1913185.0,-0.2,0.9977,"(-0.2,0.9977)",0.4951854,0.1098204,0.0120605,0.5651,0.7689,0.5001,0.2254,0.4292
MOD13Q1_061__250m_16_days_NDVI_doy2003241000000_aid0013,_250m_16_days_NDVI,aid0013,2003-08-29,1911530.0,-0.2,0.9237,"(-0.2,0.9237)",0.5215114,0.1120871,0.0125635,0.5933,0.8006,0.5247,0.2478,0.4551
MOD13Q1_061__250m_16_days_NDVI_doy2003257000000_aid0013,_250m_16_days_NDVI,aid0013,2003-09-14,1912500.0,-0.2,0.9487,"(-0.2,0.9487)",0.554106,0.1228562,0.0150937,0.6339,0.8628,0.5582,0.2524,0.4813
MOD13Q1_061__250m_16_days_NDVI_doy2003273000000_aid0013,_250m_16_days_NDVI,aid0013,2003-09-30,1913241.0,-0.2,0.9594,"(-0.2,0.9594)",0.614738,0.1329372,0.0176723,0.701,0.9414,0.6226,0.3,0.5406
MOD13Q1_061__250m_16_days_NDVI_doy2003289000000_aid0013,_250m_16_days_NDVI,aid0013,2003-10-16,1913542.0,-0.1997,0.9993,"(-0.1997,0.9993)",0.6696414,0.1339409,0.0179402,0.7552,0.9745,0.6864,0.3897,0.609
MOD13Q1_061__250m_16_days_NDVI_doy2003305000000_aid0013,_250m_16_days_NDVI,aid0013,2003-11-01,1913086.0,-0.1995,0.9845,"(-0.1995,0.9845)",0.6748113,0.1344028,0.0180641,0.7651,0.9845,0.6996,0.3856,0.6133
MOD13Q1_061__250m_16_days_NDVI_doy2003321000000_aid0013,_250m_16_days_NDVI,aid0013,2003-11-17,1913293.0,-0.2,0.9995,"(-0.2,0.9995)",0.6607646,0.132074,0.0174435,0.7512,0.9685,0.6871,0.381,0.6031
MOD13Q1_061__250m_16_days_NDVI_doy2003337000000_aid0013,_250m_16_days_NDVI,aid0013,2003-12-03,1913601.0,-0.1997,0.989,"(-0.1997,0.989)",0.6278507,0.1332852,0.017765,0.7289,0.989,0.6571,0.2924,0.5543
MOD13Q1_061__250m_16_days_NDVI_doy2003353000000_aid0013,_250m_16_days_NDVI,aid0013,2003-12-19,1914037.0,-0.1992,0.993,"(-0.1992,0.993)",0.6015957,0.165183,0.0272854,0.7343,0.993,0.6438,0.1499,0.5005
MOD13Q1_061__250m_16_days_NDVI_doy2004001000000_aid0013,_250m_16_days_NDVI,aid0013,2004-01-01,1912784.0,-0.2,0.9708,"(-0.2,0.9708)",0.6116026,0.148524,0.0220594,0.7227,0.9708,0.6481,0.2357,0.5279
MOD13Q1_061__250m_16_days_NDVI_doy2004017000000_aid0013,_250m_16_days_NDVI,aid0013,2004-01-17,1912289.0,-0.1996,0.9882,"(-0.1996,0.9882)",0.5933432,0.1325173,0.0175608,0.6826,0.9203,0.6176,0.2864,0.5241
MOD13Q1_061__250m_16_days_NDVI_doy2004033000000_aid0013,_250m_16_days_NDVI,aid0013,2004-02-02,1913931.0,-0.2,0.997,"(-0.2,0.997)",0.6573904,0.1289532,0.0166289,0.7398,0.9553,0.6782,0.3803,0.596
MOD13Q1_061__250m_16_days_NDVI_doy2004049000000_aid0013,_250m_16_days_NDVI,aid0013,2004-02-18,1911948.0,-0.2,0.9969,"(-0.2,0.9969)",0.6464485,0.1216156,0.0147904,0.7205,0.9291,0.6607,0.3728,0.5814
MOD13Q1_061__250m_16_days_NDVI_doy2004065000000_aid0013,_250m_16_days_NDVI,aid0013,2004-03-05,1911841.0,-0.2,0.9831,"(-0.2,0.9831)",0.6206776,0.1304181,0.0170089,0.7134,0.9695,0.6389,0.2767,0.5387
MOD13Q1_061__250m_16_days_NDVI_doy2004081000000_aid0013,_250m_16_days_NDVI,aid0013,2004-03-21,1912270.0,-0.2,0.9694,"(-0.2,0.9694)",0.5721364,0.1197481,0.0143396,0.6596,0.9045,0.5854,0.2514,0.4963
